Education_Sector,School_Name,School_Type,Address_Line_1,Address_Line_2,Address_Town,Address_State,Address_Postcode,LGA_Name,X,Y
Government,Sherbourne Primary School,Primary,17 Outlook Crescent,,Briar Hill,VIC,3088,Banyule (C),145.130077,-37.708908
Government,Donburn Primary School,Primary,22a Colchester Drive,,Doncaster East,VIC,3109,Manningham (C),145.165525,-37.787456
Government,Guthrie Street Primary School Shepparton,Primary,33-69 Guthrie Street,,Shepparton,VIC,3630,Greater Shepparton (C),145.390967,-36.398497
Government,Araluen Primary School,Primary,Patten Street,,Sale,VIC,3850,Wellington (S),147.089065,-38.108052
Government,Vermont South Special School,Special,22-30 Livingstone Road,,Vermont South,VIC,3133,Whitehorse (C),145.180596,-37.85114
Government,Concord School,Special,411 Grimshaw Street,,Bundoora,VIC,3083,Banyule (C),145.075008,-37.701999
Government,Deer Park West Primary School,Primary,Quinn Street,,Deer Park,VIC,3023,Brimbank (C),144.764437,-37.772
Government,Campbellfield Heights Primary School,Primary,1-13 Laurel Crescent,,Campbellfield,VIC,3061,Hume (C),144.96587,-37.674326
Government,Lalor North Primary School,Primary,2 Derna Crescent,,Lalor,VIC,3075,Whittlesea (C),145.0285352,-37.66415051
Government,Melton West Primary School,Primary,2 Rathdowne Circuit,,Melton West,VIC,3337,Melton (C),144.567489,-37.677483
Government,Diamond Creek East Primary School,Primary,129-163 Main Hurstbridge Road,,Diamond Creek,VIC,3089,Nillumbik (S),145.165596,-37.674193
Government,Brandon Park Primary School,Primary,1-5 Ninevah Crescent,,Wheelers Hill,VIC,3150,Monash (C),145.173248,-37.914319
Government,Bayswater West Primary School,Primary,Phyllis Street,,Bayswater,VIC,3153,Knox (C),145.253048,-37.849069
Government,Mornington Park Primary School,Primary,40 Robertson Drive,,Mornington,VIC,3931,Mornington Peninsula (S),145.058751,-38.226026
Government,Wodonga South Primary School,Primary,15 Cartwright Street,,Wodonga,VIC,3690,Wodonga (C),146.893995,-36.139617
Government,Aldercourt Primary School,Primary,14B Silver Avenue,,Frankston North,VIC,3200,Frankston (C),145.161618,-38.116618
Government,Richmond West Primary School,Primary,25 Lennox Street,,Richmond,VIC,3121,Yarra (C),144.995735,-37.813626
Government,Marlborough Primary School,Primary,Hardy Crescent,,Heathmont,VIC,3135,Maroondah (C),145.232942,-37.836412
Government,Stevensville Primary School,Primary,52 Kings Road,,St Albans,VIC,3021,Brimbank (C),144.781207,-37.736097
Government,Birmingham Primary School,Primary,43-49 Francis Crescent,,Mount Evelyn,VIC,3796,Yarra Ranges (S),145.3685172,-37.77958096
Government,Woodville Primary School,Primary,33-57 Warringa Crescent,,Hoppers Crossing,VIC,3029,Wyndham (C),144.69123,-37.883771
Government,Glengala Primary School,Primary,1-23 Kermeen Street,,Sunshine West,VIC,3020,Brimbank (C),144.814068,-37.798987
Government,Karingal Heights Primary School,Primary,12 Havana Crescent,,Frankston,VIC,3199,Frankston (C),145.166813,-38.141476
Government,Wallarano Primary School,Primary,38-64 Wallarano Drive,,Noble Park,VIC,3174,Greater Dandenong (C),145.170823,-37.979621
Government,Victoria Road Primary School,Primary,44 Victoria Road,,Lilydale,VIC,3140,Yarra Ranges (S),145.336107,-37.755181
Government,Mooroolbark East Primary School,Primary,106-112 Taylor Road,,Mooroolbark,VIC,3138,Yarra Ranges (S),145.335705,-37.78680042
Government,Ardeer South Primary School,Primary,59-75 Murray Street,,Sunshine West,VIC,3020,Brimbank (C),144.798996,-37.788396
Government,Gladesville Primary School,Primary,48 Gladesville Drive,,Kilsyth,VIC,3137,Yarra Ranges (S),145.3229128,-37.811101
Government,Falls Creek Primary School,Primary,15 Slalom Street,,Falls Creek,VIC,3699,Unincorporated Vic,147.2797609,-36.86431196
Government,Debney Meadows Primary School,Primary,100 Victoria Street,,Flemington,VIC,3031,Moonee Valley (C),144.935148,-37.785985
Government,Fountain Gate Primary School,Primary,7-21 Prospect Hill Road,,Narre Warren,VIC,3805,Casey (C),145.2951998,-38.0094246
Government,Tinternvale Primary School,Primary,Tintern Avenue,,Ringwood East,VIC,3135,Maroondah (C),145.265345,-37.818406
Government,Grovedale West Primary School,Primary,85 Heyers Road,,Grovedale,VIC,3216,Greater Geelong (C),144.328948,-38.208278
Government,Baringa Special School,Special,47 Staff Street,,Moe,VIC,3825,Latrobe (C),146.2572,-38.191745
Government,Naranga School,Special,14 Naranga Crescent,,Frankston,VIC,3199,Frankston (C),145.163005,-38.147158
Government,Kent Park Primary School,Primary,17 Greenaway Drive,,Ferntree Gully,VIC,3156,Knox (C),145.262733,-37.883491
Government,Deer Park North Primary School,Primary,18-36 Mawson Avenue,,Deer Park,VIC,3023,Brimbank (C),144.774029,-37.756135
Government,Rosewood Downs Primary School,Primary,25 Murray Road,,Dandenong North,VIC,3175,Greater Dandenong (C),145.213459,-37.944112
Government,Mooroopna Park Primary School,Primary,45 MacIsaac Road,,Mooroopna,VIC,3629,Greater Shepparton (C),145.34594,-36.380103
Government,Coburn Primary School,Primary,26-42 Richard Road,,Melton South,VIC,3338,Melton (C),144.572662,-37.694868
Government,Manorvale Primary School,Primary,232-246 Greaves St North,,Werribee,VIC,3030,Wyndham (C),144.643892,-37.89406
Government,Gladstone Views Primary School,Primary,195 - 227 Carrick Drive,,Gladstone Park,VIC,3043,Hume (C),144.89837,-37.68901
Government,Wheelers Hill Primary School,Primary,134-148 Whites Lane,,Wheelers Hill,VIC,3150,Monash (C),145.177594,-37.90017
Government,Ashwood School,Special,Montpellier Road,,Ashwood,VIC,3147,Monash (C),145.107162,-37.859665
Government,Broadmeadows Valley Primary School,Primary,Dimboola Road,,Broadmeadows,VIC,3047,Hume (C),144.914095,-37.681404
Government,Bulleen Heights School,Special,49-61 Pleasant Road,,Bulleen,VIC,3105,Manningham (C),145.09506,-37.763285
Government,Kingston Heath Primary School,Primary,25 Farm Road,,Cheltenham,VIC,3192,Kingston (C),145.07907,-37.962778
Government,Andersons Creek Primary School,Primary,36-42 Drysdale Road,,Warrandyte,VIC,3113,Manningham (C),145.20768,-37.74822
Government,Waverley Meadows Primary School,Primary,11-27 Columbia Drive,,Wheelers Hill,VIC,3150,Monash (C),145.184278,-37.914752
Government,Kingswood Primary School,Primary,1-25 Plaza Crescent,,Dingley Village,VIC,3172,Kingston (C),145.123796,-37.982996
Government,Ascot Vale Heights School,Special,1 Tasma Street,,Ascot Vale,VIC,3032,Moonee Valley (C),144.932355,-37.776821
Government,Camelot Rise Primary School,Primary,Galahad Crescent,,Glen Waverley,VIC,3150,Monash (C),145.187775,-37.865278
Government,Livingstone Primary School,Primary,25 - 29 Livingstone Road,,Vermont South,VIC,3133,Whitehorse (C),145.18067,-37.85289
Government,Churchill North Primary School,Primary,Blackwood Crescent,,Churchill,VIC,3842,Latrobe (C),146.416953,-38.304642
Government,St Albans Meadows Primary School,Primary,2A Laurel Street,,St Albans,VIC,3021,Brimbank (C),144.817775,-37.753367
Government,Silverton Primary School,Primary,77-123 Jacksons Road,,Noble Park North,VIC,3174,Greater Dandenong (C),145.192882,-37.949229
Government,Kalinda Primary School,Primary,39-49 Kalinda Road,,Ringwood,VIC,3134,Maroondah (C),145.254827,-37.7893
Government,Whittington Primary School,Primary,1-11 Worden Court,,Whittington,VIC,3219,Greater Geelong (C),144.395007,-38.17815
Government,Coldstream Primary School,Primary,Kelso Street,,Coldstream,VIC,3770,Yarra Ranges (S),145.3827071,-37.73255846
Government,Templestowe Park Primary School,Primary,399-409 Church Road,,Templestowe,VIC,3106,Manningham (C),145.143259,-37.756273
Government,River Gum Primary School,Primary,63 Fordholm Road,,Hampton Park,VIC,3976,Casey (C),145.260507,-38.034654
Government,Regency Park Primary School,Primary,50 Amesbury Avenue,,Wantirna,VIC,3152,Knox (C),145.236165,-37.854873
Government,Dorset Primary School,Primary,1-11 Rescorla Avenue,,Croydon,VIC,3136,Maroondah (C),145.285748,-37.810084
Government,Eastbourne Primary School,Primary,Allambi Avenue,,Capel Sound,VIC,3940,Mornington Peninsula (S),144.8835,-38.373764
Government,Thomastown Meadows Primary School,Primary,13-21 Diplomat Drive,,Thomastown,VIC,3074,Whittlesea (C),144.993096,-37.682589
Government,Kingsley Park Primary School,Primary,Franciscan Avenue,,Frankston,VIC,3199,Frankston (C),145.155704,-38.16808
Government,James Cook Primary School,Primary,29-59 James Cook Drive,,Endeavour Hills,VIC,3802,Casey (C),145.245853,-37.979065
Government,Movelle Primary School,Primary,39 Gum Road,,KINGS PARK,VIC,3021,Brimbank (C),144.775361,-37.737711
Government,Mount Eliza North Primary School,Primary,6 Moseley Drive,,Mount Eliza,VIC,3930,Mornington Peninsula (S),145.10054,-38.188401
Government,Melrose Primary School,Primary,25 Silva Drive,,West Wodonga,VIC,3690,Wodonga (C),146.861418,-36.130505
Government,Yarrabah School,Special,23 Mill Street,,Aspendale,VIC,3195,Kingston (C),145.096687,-38.013994
Government,Frankston Special Developmental School,Special,Sassafras Drive,,Frankston,VIC,3199,Frankston (C),145.170197,-38.143298
Government,Waratah Special Developmental School,Special,228 Banksia Street,,Bellfield,VIC,3081,Banyule (C),145.040741,-37.756289
Government,Port Phillip Specialist School,Special,Cnr Nott & Pool Streets,,Port Melbourne,VIC,3207,Port Phillip (C),144.9419729,-37.83678831
Government,Cobram and District Specialist School,Special,4-8 Hume Street,,Cobram,VIC,3644,Moira (S),145.651577,-35.925817
Government,Monash Special Developmental School,Special,15-25 Academy Avenue,,Wheelers Hill,VIC,3150,Monash (C),145.1657962,-37.9069788
Government,Iramoo Primary School,Primary,261 - 269 Mcgrath Road,,Wyndham Vale,VIC,3024,Wyndham (C),144.628567,-37.895871
Government,Banmira Specialist School,Special,2 Verney Road,,Shepparton,VIC,3630,Greater Shepparton (C),145.415292,-36.367444
Government,Weeden Heights Primary School,Primary,41-51 Weeden Drive,,Vermont South,VIC,3133,Whitehorse (C),145.177637,-37.85916
Government,Mill Park Primary School,Primary,2-10 Blamey Avenue,,Mill Park,VIC,3082,Whittlesea (C),145.0658816,-37.6746058
Government,Diamond Valley Special Developmental School,Special,14-24 Brentwick Drive,,Greensborough,VIC,3088,Nillumbik (S),145.1116531,-37.68675447
Government,Melton Specialist School,Special,159-211 Coburns Road,,Melton,VIC,3337,Melton (C),144.56822,-37.68057
Government,Springvale Park Special Developmental School,Special,13-15 Sandown Road,,Springvale,VIC,3171,Greater Dandenong (C),145.1543122,-37.94935521
Government,Warringa Park School,Special,81-85 Warringa Crescent,,Hoppers Crossing,VIC,3029,Wyndham (C),144.687587,-37.884042
Government,Serpell Primary School,Primary,Tuckers Road,,Templestowe,VIC,3106,Manningham (C),145.155574,-37.769901
Government,Mount Martha Primary School,Primary,37 - 55 Glenisla Drive,,Mount Martha,VIC,3934,Mornington Peninsula (S),145.01373,-38.275563
Government,Altona Meadows Primary School,Primary,78-88 Alma Avenue,,Altona Meadows,VIC,3028,Hobsons Bay (C),144.779729,-37.868687
Government,The Patch Primary School,Primary,53 Kallista-Emerald Road,,The Patch,VIC,3792,Yarra Ranges (S),145.392841,-37.892418
Government,Sale and District Specialist School,Special,333 Princes Highway,,Sale,VIC,3850,Wellington (S),147.070754,-38.081644
Government,Jells Park Primary School,Primary,17-33 Petronella Avenue,,Wheelers Hill,VIC,3150,Monash (C),145.192851,-37.902837
Government,Albanvale Primary School,Primary,54-64 Diamond Avenue,,Albanvale,VIC,3021,Brimbank (C),144.774419,-37.744023
Government,Kismet Park Primary School,Primary,Mcewen Drive,,Sunbury,VIC,3429,Hume (C),144.728671,-37.565246
Government,Kunyung Primary School,Primary,50 Kunyung Road,,Mount Eliza,VIC,3930,Mornington Peninsula (S),145.07623,-38.187675
Government,Apollo Parkways Primary School,Primary,31-43 Civic Drive,,Greensborough,VIC,3088,Nillumbik (S),145.1098731,-37.68739459
Government,Mandama Primary School,Primary,10 Corang Avenue,,Grovedale,VIC,3216,Greater Geelong (C),144.327883,-38.200395
Government,Bethal Primary School,Primary,26-52 Eldorado Crescent,,Meadow Heights,VIC,3048,Hume (C),144.917819,-37.659196
Government,Cranbourne West Primary School,Primary,110 Duff Street,,Cranbourne,VIC,3977,Casey (C),145.267723,-38.102713
Government,Patterson Lakes Primary School,Primary,130-148 Gladesville Boulevard,,Patterson Lakes,VIC,3197,Kingston (C),145.144792,-38.069838
Government,Seaford Park Primary School,Primary,141 East Road,,Seaford,VIC,3198,Frankston (C),145.15444,-38.105038
Government,Billanook Primary School,Primary,270 Sheffield Road,,Montrose,VIC,3765,Yarra Ranges (S),145.3392536,-37.82495466
Government,Chirnside Park Primary School,Primary,66 Kimberley Drive,,Chirnside Park,VIC,3116,Yarra Ranges (S),145.311342,-37.750071
Government,Bass Valley Primary School,Primary,70 Corinella Road,,Corinella,VIC,3984,Bass Coast (S),145.488767,-38.431229
Government,Templeton Primary School,Primary,Crestdale Road,,Wantirna,VIC,3152,Knox (C),145.232288,-37.860941
Government,Sunbury Heights Primary School,Primary,9-39 Charter Road East,,Sunbury,VIC,3429,Hume (C),144.706956,-37.58114
Government,Darley Primary School,Primary,21 Nelson Street,,Darley,VIC,3340,Moorabool (S),144.4369086,-37.65528318
Government,Delacombe Primary School,Primary,110-120 Greenhalghs Road,,Delacombe,VIC,3356,Ballarat (C),143.818528,-37.584775
Government,Wallaroo Primary School,Primary,Stalwart Avenue,,Hastings,VIC,3915,Mornington Peninsula (S),145.172749,-38.29789
Government,Mossgiel Park Primary School,Primary,71 Scotsburn Way,,Endeavour Hills,VIC,3802,Casey (C),145.267718,-37.968386
Government,Wedge Park Primary School,Primary,27 Cambrian Way,,Melton West,VIC,3337,Melton (C),144.554212,-37.675615
Government,Appin Park Primary School,Primary,149 Appin Street,,Wangaratta,VIC,3677,Wangaratta (RC),146.300713,-36.341594
Government,Croydon Special Developmental School,Special,71-95 Belmont Road East,,Croydon South,VIC,3136,Maroondah (C),145.280781,-37.815627
Government,Milgate Primary School,Primary,96 Landscape Drive,,Doncaster East,VIC,3109,Manningham (C),145.175188,-37.773798
Government,Berwick Lodge Primary School,Primary,139-145 Mansfield Street,,Berwick,VIC,3806,Casey (C),145.327431,-38.031142
Government,Furlong Park School For Deaf Children,Special,58 - 84 Furlong Road,,Sunshine North,VIC,3020,Brimbank (C),144.8271,-37.761437
Government,Jennings Street School,Special,4 Jennings Street,,Laverton,VIC,3028,Hobsons Bay (C),144.773634,-37.85635
Government,Sunbury And Macedon Ranges Specialist School,Special,127-143 Circular Drive,,Sunbury,VIC,3429,Hume (C),144.729326,-37.596023
Government,Northern School For Autism,Special,16-18 Gertz Ave,,Reservoir,VIC,3073,Darebin (C),145.0299342,-37.70058524
Government,Latrobe Special Developmental School,Special,146 Liddiard Road,,Traralgon,VIC,3844,Latrobe (C),146.551356,-38.20403
Government,Belvoir Wodonga Special Developmental School,Special,54 Gayview Drive,,West Wodonga,VIC,3690,Wodonga (C),146.854535,-36.123209
Government,Botanic Ridge Primary School,Primary,10 Echidna Parade,,Botanic Ridge,VIC,3977,Casey (C),145.288045,-38.150071
Government,Burwood East Special Developmental School,Special,18 Manooka Street,,Burwood East,VIC,3151,Whitehorse (C),145.142122,-37.857201
Government,Wangaratta District Specialist School,Special,139 Appin Street,,Wangaratta,VIC,3677,Wangaratta (RC),146.300161,-36.343788
Government,Meadow Heights Primary School,Primary,46-62 Paringa Boulevard,,Meadow Heights,VIC,3048,Hume (C),144.923844,-37.650423
Government,Bundarra Primary School,Primary,Cnr Fawthrop & Edgar Streets,,Portland,VIC,3305,Glenelg (S),141.592446,-38.362245
Government,Peninsula Specialist College,Special,25 Old White Hill Road,,Dromana,VIC,3936,Mornington Peninsula (S),145.010108,-38.341841
Government,Chalcot Lodge Primary School,Primary,15A Primrose Hill Close,,Endeavour Hills,VIC,3802,Casey (C),145.247698,-37.969731
Government,Rangebank Primary School,Primary,14-36 Lesdon Avenue,,Cranbourne,VIC,3977,Casey (C),145.276217,-38.087362
Government,Knox Gardens Primary School,Primary,80 Argyle Way,,Wantirna South,VIC,3152,Knox (C),145.229582,-37.882282
Government,Southern Cross Primary School,Primary,1-21 David Collins Drive,,Endeavour Hills,VIC,3802,Casey (C),145.264412,-37.988234
Government,Kings Park Primary School,Primary,128b Gillespie Road,,St Albans,VIC,3021,Brimbank (C),144.767544,-37.733151
Government,Dandenong Valley Special Developmental School,Special,19-21 Victoria Road,,Narre Warren,VIC,3805,Casey (C),145.2959991,-38.00759964
Government,Mornington Special Developmental School,Special,40 Robertson Drive,,Mornington,VIC,3931,Mornington Peninsula (S),145.0571838,-38.22610733
Government,Bayside Special Developmental School,Special,4 Genoa Street,,Moorabbin,VIC,3189,Kingston (C),145.056804,-37.943358
Government,Rolling Hills Primary School,Primary,52 Landscape Drive,,Mooroolbark,VIC,3138,Yarra Ranges (S),145.32684,-37.766514
Government,Craigieburn South Primary School,Primary,102 Hothlyn Drive,,Craigieburn,VIC,3064,Hume (C),144.935852,-37.608753
Government,Findon Primary School,Primary,Cuthbert Drive,,Mill Park,VIC,3082,Whittlesea (C),145.0510724,-37.66649725
